150000,QD,22.10.1983,2.0029
150000,QD,29.10.1983,1.4600
150000,QD,05.11.1983,1.5171
150000,QD,12.11.1983,1.2671
150000,QD,19.11.1983,1.1000
150000,QD,26.11.1983,1.4057
150000,QD,03.12.1983,1.1743
150000,QD,10.12.1983,1.2300
150000,QD,17.12.1983,1.1557
150000,QD,24.12.1983,1.5029
150000,QD,31.12.1983,1.2857
150000,QD,07.01.1984,1.1743
150000,QD,14.01.1984,2.6671
150000,QD,21.01.1984,1.3686
150000,QD,28.01.1984,1.1186
150000,QD,04.02.1984,3.8000
150000,QD,11.02.1984,1.9043
150000,QD,18.02.1984,1.1743
150000,QD,25.02.1984,2.1829
150000,QD,03.03.1984,2.0986
150000,QD,10.03.1984,1.8171
150000,QD,17.03.1984,1.9671
150000,QD,24.03.1984,5.2271
150000,QD,31.03.1984,8.8186
150000,QD,07.04.1984,7.0343
150000,QD,14.04.1984,7.3514
150000,QD,21.04.1984,4.9443
150000,QD,28.04.1984,3.0757
150000,QD,05.05.1984,2.9129
150000,QD,12.05.1984,6.4114
150000,QD,19.05.1984,4.5400
150000,QD,26.05.1984,4.0200
150000,QD,02.06.1984,2.6686
150000,QD,09.06.1984,1.9200
150000,QD,16.06.1984,2.0443
150000,QD,23.06.1984,1.4600
150000,QD,30.06.1984,1.5757
150000,QD,07.07.1984,1.2686
150000,QD,14.07.1984,1.1929
150000,QD,21.07.1984,1.0629
150000,QD,28.07.1984,1.1371
150000,QD,04.08.1984,1.2300
150000,QD,11.08.1984,3.2500
150000,QD,18.08.1984,1.3529
150000,QD,25.08.1984,1.4929
150000,QD,01.09.1984,1.5186
150000,QD,08.09.1984,2.1914
150000,QD,15.09.1984,9.2071
150000,QD,22.09.1984,4.7371
150000,QD,29.09.1984,3.7571
150000,QD,06.10.1984,4.2400
150000,QD,13.10.1984,2.8314
150000,QD,20.10.1984,2.1800
150000,QD,27.10.1984,2.5057
150000,QD,03.11.1984,1.8329
150000,QD,10.11.1984,1.6286
150000,QD,17.11.1984,1.5429
150000,QD,24.11.1984,2.3157
150000,QD,01.12.1984,1.9900
150000,QD,08.12.1984,1.9629
150000,QD,15.12.1984,1.7686
150000,QD,22.12.1984,1.3257
150000,QD,29.12.1984,1.1186
150000,QD,05.01.1985,0.9514
150000,QD,12.01.1985,0.8143
150000,QD,19.01.1985,0.8443
150000,QD,26.01.1985,1.8586
150000,QD,02.02.1985,3.1086
150000,QD,09.02.1985,1.1000
150000,QD,16.02.1985,0.8586
150000,QD,23.02.1985,2.8943
150000,QD,02.03.1985,2.7771
150000,QD,09.03.1985,2.5329
150000,QD,16.03.1985,2.8429
150000,QD,23.03.1985,10.2229
150000,QD,30.03.1985,7.8271
150000,QD,06.04.1985,9.6957
150000,QD,13.04.1985,5.4357
150000,QD,20.04.1985,2.8857
150000,QD,27.04.1985,3.5329
150000,QD,04.05.1985,4.0071
150000,QD,11.05.1985,2.7229
150000,QD,18.05.1985,6.9386
150000,QD,25.05.1985,5.2514
150000,QD,01.06.1985,4.8686
150000,QD,08.06.1985,3.0757
150000,QD,15.06.1985,3.0243
150000,QD,22.06.1985,5.0357
150000,QD,29.06.1985,3.3271
150000,QD,06.07.1985,2.0986
150000,QD,13.07.1985,1.6500
150000,QD,20.07.1985,1.2114
150000,QD,27.07.1985,1.3443
150000,QD,03.08.1985,5.9186
150000,QD,10.08.1985,4.0429
150000,QD,17.08.1985,5.1029
150000,QD,24.08.1985,5.6800
150000,QD,31.08.1985,3.9857
150000,QD,07.09.1985,3.1743
150000,QD,14.09.1985,2.1657
150000,QD,21.09.1985,1.9371
150000,QD,28.09.1985,2.1429
150000,QD,05.10.1985,2.0743
150000,QD,12.10.1985,2.4929
150000,QD,19.10.1985,3.1171
150000,QD,26.10.1985,2.6614
150000,QD,02.11.1985,2.0571
150000,QD,09.11.1985,2.0386
150000,QD,16.11.1985,1.6971
150000,QD,23.11.1985,1.8786
150000,QD,30.11.1985,4.2357
150000,QD,07.12.1985,6.3214
150000,QD,14.12.1985,6.1143
150000,QD,21.12.1985,5.2000
150000,QD,28.12.1985,4.3186
150000,QD,04.01.1986,3.2471
150000,QD,11.01.1986,4.1071
150000,QD,18.01.1986,8.1514
150000,QD,25.01.1986,10.2471
150000,QD,01.02.1986,4.2514
150000,QD,08.02.1986,1.8843
150000,QD,15.02.1986,2.3843
150000,QD,22.02.1986,1.9643
150000,QD,01.03.1986,4.2743
150000,QD,08.03.1986,9.4471
150000,QD,15.03.1986,7.0129
150000,QD,22.03.1986,7.5443
150000,QD,29.03.1986,10.4986
150000,QD,05.04.1986,11.6143
150000,QD,12.04.1986,9.2857
150000,QD,19.04.1986,9.2086
150000,QD,26.04.1986,6.1800
150000,QD,03.05.1986,3.4429
150000,QD,10.05.1986,2.5200
150000,QD,17.05.1986,3.1086
150000,QD,24.05.1986,6.3200
150000,QD,31.05.1986,17.1286
150000,QD,07.06.1986,9.7086
150000,QD,14.06.1986,19.3257
150000,QD,21.06.1986,4.8057
150000,QD,28.06.1986,2.5886
150000,QD,05.07.1986,2.6457
150000,QD,12.07.1986,1.9714
150000,QD,19.07.1986,4.4100
150000,QD,26.07.1986,1.9700
150000,QD,02.08.1986,1.4714
150000,QD,09.08.1986,1.7443
150000,QD,16.08.1986,1.6757
150000,QD,23.08.1986,1.3843
150000,QD,30.08.1986,1.3857
150000,QD,06.09.1986,1.2300
150000,QD,13.09.1986,1.4857
150000,QD,20.09.1986,1.7829
150000,QD,27.09.1986,1.6286
150000,QD,04.10.1986,2.0743
150000,QD,11.10.1986,2.2571
150000,QD,18.10.1986,2.1929
150000,QD,25.10.1986,2.4400
150000,QD,01.11.1986,2.0743
150000,QD,08.11.1986,1.5643
150000,QD,15.11.1986,2.6800
150000,QD,22.11.1986,2.2157
150000,QD,29.11.1986,1.2300
150000,QD,06.12.1986,1.3829
150000,QD,13.12.1986,1.2300
150000,QD,20.12.1986,1.5871
150000,QD,27.12.1986,4.0571
150000,QD,03.01.1987,5.7886
150000,QD,10.01.1987,1.4557
150000,QD,17.01.1987,1.7229
150000,QD,24.01.1987,2.6286
150000,QD,31.01.1987,1.6500
150000,QD,07.02.1987,4.3843
150000,QD,14.02.1987,6.8143
150000,QD,21.02.1987,5.9486
150000,QD,28.02.1987,9.2286
150000,QD,07.03.1987,4.6057
150000,QD,14.03.1987,4.0400
150000,QD,21.03.1987,15.3971
150000,QD,28.03.1987,27.1571
150000,QD,04.04.1987,21.3571
150000,QD,11.04.1987,17.1286
150000,QD,18.04.1987,9.1686
150000,QD,25.04.1987,5.7086
150000,QD,02.05.1987,11.3857
150000,QD,09.05.1987,4.8257
150000,QD,16.05.1987,7.2057
150000,QD,23.05.1987,12.1571
150000,QD,30.05.1987,6.1286
150000,QD,06.06.1987,5.2686
150000,QD,13.06.1987,4.0143
150000,QD,20.06.1987,4.9029
150000,QD,27.06.1987,11.5743
150000,QD,04.07.1987,6.7114
150000,QD,11.07.1987,2.8771
150000,QD,18.07.1987,5.0714
150000,QD,25.07.1987,4.6400
150000,QD,01.08.1987,5.7943
150000,QD,08.08.1987,4.0800
150000,QD,15.08.1987,2.1943
150000,QD,22.08.1987,1.7000
150000,QD,29.08.1987,1.7429
150000,QD,05.09.1987,3.3000
150000,QD,12.09.1987,2.0514
150000,QD,19.09.1987,1.8057
150000,QD,26.09.1987,3.1743
150000,QD,03.10.1987,2.6857
150000,QD,10.10.1987,2.4886
150000,QD,17.10.1987,2.6086
150000,QD,24.10.1987,3.0400
150000,QD,31.10.1987,2.3514
150000,QD,07.11.1987,1.8657
150000,QD,14.11.1987,1.9829
150000,QD,21.11.1987,2.2800
150000,QD,28.11.1987,2.0971
150000,QD,05.12.1987,1.6486
150000,QD,12.12.1987,1.3600
150000,QD,19.12.1987,10.1629
150000,QD,26.12.1987,6.3086
150000,QD,02.01.1988,5.0571
150000,QD,09.01.1988,2.8143
150000,QD,16.01.1988,2.5686
150000,QD,23.01.1988,3.9286
150000,QD,30.01.1988,6.3329
150000,QD,06.02.1988,5.6543
150000,QD,13.02.1988,4.8786
150000,QD,20.02.1988,4.3043
150000,QD,27.02.1988,3.4500
150000,QD,05.03.1988,3.5771
150000,QD,12.03.1988,10.1686
150000,QD,19.03.1988,18.8857
150000,QD,26.03.1988,30.3714
150000,QD,02.04.1988,18.8429
150000,QD,09.04.1988,19.1571
150000,QD,16.04.1988,11.7300
150000,QD,23.04.1988,5.5029
150000,QD,30.04.1988,3.7486
150000,QD,07.05.1988,2.1471
150000,QD,14.05.1988,2.3114
150000,QD,21.05.1988,2.5014
150000,QD,28.05.1988,2.5343
150000,QD,04.06.1988,8.1986
150000,QD,11.06.1988,6.0329
150000,QD,18.06.1988,3.4571
150000,QD,25.06.1988,4.0786
150000,QD,02.07.1988,2.6129
150000,QD,09.07.1988,2.6329
150000,QD,16.07.1988,4.3657
150000,QD,23.07.1988,3.2557
150000,QD,30.07.1988,2.7929
150000,QD,06.08.1988,1.9243
150000,QD,13.08.1988,2.3371
150000,QD,20.08.1988,2.8129
150000,QD,27.08.1988,2.0929
150000,QD,03.09.1988,3.0057
150000,QD,10.09.1988,2.1571
150000,QD,17.09.1988,2.0057
150000,QD,24.09.1988,1.9100
150000,QD,01.10.1988,1.9043
150000,QD,08.10.1988,2.2429
150000,QD,15.10.1988,2.4857
150000,QD,22.10.1988,2.2829
150000,QD,29.10.1988,1.5086
150000,QD,05.11.1988,1.4671
150000,QD,12.11.1988,1.8771
150000,QD,19.11.1988,1.6871
150000,QD,26.11.1988,2.3857
150000,QD,03.12.1988,7.4543
150000,QD,10.12.1988,8.1129
150000,QD,17.12.1988,5.7729
150000,QD,24.12.1988,8.3971
150000,QD,31.12.1988,6.1343
150000,QD,07.01.1989,4.9814
150000,QD,14.01.1989,3.4900
150000,QD,21.01.1989,2.5100
150000,QD,28.01.1989,1.8757
150000,QD,04.02.1989,2.1471
150000,QD,11.02.1989,2.2657
150000,QD,18.02.1989,3.7529
150000,QD,25.02.1989,4.3371
150000,QD,04.03.1989,4.5129
150000,QD,11.03.1989,4.3371
150000,QD,18.03.1989,3.9100
150000,QD,25.03.1989,2.9171
150000,QD,01.04.1989,2.4671
150000,QD,08.04.1989,2.8557
150000,QD,15.04.1989,2.4814
150000,QD,22.04.1989,2.9800
150000,QD,29.04.1989,5.1643
150000,QD,06.05.1989,4.1229
150000,QD,13.05.1989,3.6471
150000,QD,20.05.1989,1.9686
150000,QD,27.05.1989,1.5800
150000,QD,03.06.1989,3.0800
150000,QD,10.06.1989,1.8043
150000,QD,17.06.1989,2.0643
150000,QD,24.06.1989,1.8871
150000,QD,01.07.1989,2.5043
150000,QD,08.07.1989,2.4543
150000,QD,15.07.1989,1.6386
150000,QD,22.07.1989,4.6500
150000,QD,29.07.1989,4.0957
150000,QD,05.08.1989,3.1414
150000,QD,12.08.1989,2.0814
150000,QD,19.08.1989,1.9814
150000,QD,26.08.1989,1.9600
150000,QD,02.09.1989,6.2343
150000,QD,09.09.1989,3.4671
150000,QD,16.09.1989,2.4600
150000,QD,23.09.1989,3.6900
150000,QD,30.09.1989,5.6700
150000,QD,07.10.1989,3.3714
150000,QD,14.10.1989,3.8529
150000,QD,21.10.1989,2.7857
150000,QD,28.10.1989,2.8829
150000,QD,04.11.1989,2.8157
150000,QD,11.11.1989,2.3943
150000,QD,18.11.1989,1.7514
150000,QD,25.11.1989,1.5986
150000,QD,02.12.1989,1.2886
150000,QD,09.12.1989,2.1400
150000,QD,16.12.1989,9.1900
150000,QD,23.12.1989,5.7871
150000,QD,30.12.1989,2.2714
150000,QD,06.01.1990,1.6414
150000,QD,13.01.1990,2.0914
150000,QD,20.01.1990,2.2100
150000,QD,27.01.1990,3.0557
150000,QD,03.02.1990,2.2029
150000,QD,10.02.1990,2.3000
150000,QD,17.02.1990,4.6186
150000,QD,24.02.1990,10.9029
150000,QD,03.03.1990,11.8171
150000,QD,10.03.1990,8.3386
150000,QD,17.03.1990,4.4400
150000,QD,24.03.1990,4.4757
150000,QD,31.03.1990,3.5343
150000,QD,07.04.1990,3.8157
150000,QD,14.04.1990,3.5157
150000,QD,21.04.1990,5.0600
150000,QD,28.04.1990,3.9057
150000,QD,05.05.1990,2.8157
150000,QD,12.05.1990,3.1429
150000,QD,19.05.1990,2.1143
150000,QD,26.05.1990,2.3114
150000,QD,02.06.1990,1.4643
150000,QD,09.06.1990,2.5571
150000,QD,16.06.1990,2.9271
150000,QD,23.06.1990,2.2314
150000,QD,30.06.1990,1.4257
150000,QD,07.07.1990,1.5886
150000,QD,14.07.1990,1.0543
150000,QD,21.07.1990,0.9429
150000,QD,28.07.1990,0.8314
150000,QD,04.08.1990,0.8629
150000,QD,11.08.1990,0.9286
150000,QD,18.08.1990,1.2729
150000,QD,25.08.1990,0.9571
150000,QD,01.09.1990,1.0229
150000,QD,08.09.1990,1.0586
150000,QD,15.09.1990,1.1614
150000,QD,22.09.1990,1.6129
150000,QD,29.09.1990,1.5771
150000,QD,06.10.1990,2.2114
150000,QD,13.10.1990,1.7757
150000,QD,20.10.1990,1.7857
150000,QD,27.10.1990,2.3043
150000,QD,03.11.1990,2.4357
150000,QD,10.11.1990,1.5771
150000,QD,17.11.1990,2.6643
150000,QD,24.11.1990,2.6386
150000,QD,01.12.1990,1.8843
150000,QD,08.12.1990,1.6614
150000,QD,15.12.1990,1.8971
150000,QD,22.12.1990,2.1171
150000,QD,29.12.1990,5.3386
150000,QD,05.01.1991,6.2700
150000,QD,12.01.1991,5.7843
150000,QD,19.01.1991,1.7971
150000,QD,26.01.1991,1.7171
150000,QD,02.02.1991,1.1657
150000,QD,09.02.1991,1.0043
150000,QD,16.02.1991,1.0043
150000,QD,23.02.1991,1.9971
150000,QD,02.03.1991,2.2029
150000,QD,09.03.1991,3.1443
150000,QD,16.03.1991,3.9686
150000,QD,23.03.1991,4.6800
150000,QD,30.03.1991,4.8429
150000,QD,06.04.1991,3.5814
150000,QD,13.04.1991,1.9871
150000,QD,20.04.1991,2.0086
150000,QD,27.04.1991,1.6514
150000,QD,04.05.1991,3.9743
150000,QD,11.05.1991,3.3557
150000,QD,18.05.1991,2.5071
150000,QD,25.05.1991,1.8029
150000,QD,01.06.1991,1.3714
150000,QD,08.06.1991,1.2143
150000,QD,15.06.1991,2.7429
150000,QD,22.06.1991,2.2614
150000,QD,29.06.1991,2.9371
150000,QD,06.07.1991,1.4057
150000,QD,13.07.1991,4.0557
150000,QD,20.07.1991,1.4786
150000,QD,27.07.1991,3.4143
150000,QD,03.08.1991,16.6329
150000,QD,10.08.1991,4.0000
150000,QD,17.08.1991,1.8857
150000,QD,24.08.1991,1.8100
150000,QD,31.08.1991,1.2571
150000,QD,07.09.1991,1.2414
150000,QD,14.09.1991,1.1471
150000,QD,21.09.1991,1.2429
150000,QD,28.09.1991,1.3443
150000,QD,05.10.1991,2.0700
150000,QD,12.10.1991,2.0729
150000,QD,19.10.1991,1.8529
150000,QD,26.10.1991,1.3371
150000,QD,02.11.1991,1.3643
150000,QD,09.11.1991,1.4714
150000,QD,16.11.1991,1.8500
150000,QD,23.11.1991,1.6714
150000,QD,30.11.1991,1.5614
150000,QD,07.12.1991,1.2386
150000,QD,14.12.1991,1.2900
150000,QD,21.12.1991,4.9843
150000,QD,28.12.1991,5.8186
150000,QD,04.01.1992,4.2457
150000,QD,11.01.1992,4.2957
150000,QD,18.01.1992,2.2457
150000,QD,25.01.1992,1.7729
150000,QD,01.02.1992,2.1429
150000,QD,08.02.1992,2.6043
150000,QD,15.02.1992,3.2071
150000,QD,22.02.1992,2.6900
150000,QD,29.02.1992,3.1214
150000,QD,07.03.1992,4.2386
150000,QD,14.03.1992,5.8243
150000,QD,21.03.1992,8.5443
150000,QD,28.03.1992,8.1229
150000,QD,04.04.1992,10.1943
150000,QD,11.04.1992,7.0143
150000,QD,18.04.1992,4.9029
150000,QD,25.04.1992,3.2600
150000,QD,02.05.1992,2.9871
150000,QD,09.05.1992,2.0014
150000,QD,16.05.1992,1.4871
150000,QD,23.05.1992,1.0750
150000,QD,30.05.1992,1.0651
150000,QD,06.06.1992,1.5000
150000,QD,13.06.1992,1.2000
150000,QD,20.06.1992,1.5271
150000,QD,27.06.1992,1.0030
150000,QD,04.07.1992,1.5093
150000,QD,11.07.1992,1.8414
150000,QD,18.07.1992,1.1343
150000,QD,25.07.1992,0.9240
150000,QD,01.08.1992,1.1423
